document_id,keyword1,score1,keyword2,score2,keyword3,score3,keyword4,score4,keyword5,score5,keyword6,score6,keyword7,score7,keyword8,score8,keyword9,score9,keyword10,score10
CTX197905295,mohylová kult,4.0,uvedený den,4.0,vedený dr,4.0,csc• dosud,4.0,kamenným věncem,4.0,zlomky keramiky,4.0,mohyla č,4.0,téměř skryta,4.0,obvodového věnce,4.0,vyzvednuta nádobka,4.0
CTX197905339,píchaná- lengyelská,4.0,sondě viii/7,4.0,minulých sezónách,4.0,sestava jam,4.0,různé hloubky,4.0,jednotlivých sektorech,4.0,některá místa,4.0,nálezově bohatá,4.0,dvou polohách,4.0,rozbor nálezů,4.0
CTX197905357,obec m,4.0,* druh,4.0,kultura pohřebiště,4.0,pozdně halštatská,4.0,laténská ved,4.0,období l,4.0,velmi dobře,4.0,kůlové jamky,4.0,západní části,4.0,těchto dnech,4.0
CTX197905868,archeologický výzkum,4.0,berouně-plzeňském předměstí,4.0,praze 17,1.0,sděluji,1.0,srpna 1979,1.0,1979,0.0,2 0,0.0,,,,,,
CTX197905939,abgheglsgkcký gstav,4.0,kultura vypíchaná,4.0,sídliště lengyelská,4.0,hroby lužická,4.0,hroby steh,4.0,hroby ved,4.0,hradec králové,4.0,finanční náklady,4.0,mzdové prostředky,4.0,loňském roce,4.0
CTX197906024,rakovník kult,4.0,šibeničním plácku,4.0,vedením ing,4.0,horním hradé,4.0,okr,1.0,středověk,1.0,lok,1.0,výšina,1.0,tzv,1.0,hradu,1.0
CTX197906061,pleinerová druh,4.0,skončení zjištovacího,4.0,zahrnuta ručně,4.0,úpatí sadu,4.0,ovocn stromy,4.0,ztíže ztížepřístup,4.0,manipulace strojem,4.0,výzku mem,4.0,byly prováděny,4.0,balení materiálu,4.0
CTX197906108,pohřebišti kultury,4.0,velký patera,4.0,kutná hora,4.0,dvou etapách,4.0,mohla pokračovat,4.0,sklizni pšenice,4.0,skončení prací,4.0,dokumentace zahrnuty,4.0,sebe nenavazujících,4.0,zjišťovací sondě,4.0
CTX197906111,jičín kult,4.0,památkovou ochranu,4.0,auto autolit,4.0,str,1.0,markvartice,1.0,okr,1.0,latén,1.0,lok,1.0,tzv,1.0,viereckschanze,1.0
CTX197906123,sezimovo ústí,4.0,tábor kult,4.0,zaniklé město,4.0,novostavbu škol,4.0,průčelím zástavby,4.0,maltovou podlahou,4.0,vyplněný destrukcí,4.0,jež obsahovala,4.0,zachovalé maltě,4.0,nalezena keramika,4.0
CTX197906129,plzeň-jih kult,4.0,mohylové pohřebiště,4.0,- obora,4.0,hlášení čj,4.0,820/75 plzeň,4.0,nejisté lokality,4.0,zastávky ždírec,3.5,ždírec,1.5,str,1.0,myť,1.0
CTX197906154,špitálského náměstí,4.0,%o rýkopu,4.0,kp 318/75,4.0,labem kuly,3.5,labem,1.5,str,1.0,ústí,1.0,okr,1.0,středověk,1.0,lok,1.0
CTX197906166,chomutov kult,4.0,otvickým potokem,4.0,kontrolním sběru,4.0,pro- pravém,4.0,břehu potoka,4.0,odebrán vzorek,4.0,m chomutov,4.0,str,1.0,zaječice,1.0,vrskmaň,1.0
CTX197906302A,• c,4.0,t joxe,4.0,h iv,4.0,%+44 c,4.0,ry —,4.0,6/ to6,4.0,1/ at,4.0,-*w x,4.0,o/lalexiite j2d,4.0,- 2/269-731,4.0
CTX197906362,— —,4.0,zbytek převezen,4.0,sdělení dr,4.0,zahroceným týlem,4.0,obdélníkové kování,4.0,trojúhelníkovým ukončením,4.0,-hnědošedá podbná,4.0,— část,4.0,kostěnných kroužků,4.0,hrubší nádoba,4.0
CTX197906371,t 65%//,4.0,dvou lebkách,4.0,lese ressl,4.0,kosti samy,4.0,povrch kostí,4.0,poměrně krátce,4.0,období odpovídají,4.0,původně získané,4.0,některé kostnice,4.0,nedobě odhozené,4.0
CTX197906386,písek kult,4.0,selibovský hájek,4.0,selibovském híjku,4.0,lesní cestě,4.0,str,1.0,89# 251,1.0,tálín,1.0,okr,1.0,pravěk,1.0,mohyly,1.0
CTX197906395,jičín kult,4.0,terénní průzkum,4.0,regulaci potoka,4.0,narušeno místo,4.0,situována tvrz,4.0,vytvářející zídku,4.0,černín čp,3.5,černín,1.5,lukavec,1.0,hořic,1.0
CTX197906414,labem kult,4.0,pozdně hradištní,4.0,povrchový sběr,4.0,větší počet,4.0,kp 319/75,4.0,chlumec,1.0,okr,1.0,ústí,1.0,lok,1.0,horka,1.0
CTX197906426,domažlice kult,4.0,sekční čáry,4.0,terénní průzkum,4.0,zčm přír,4.0,klencí,1.0,čerchovem,1.0,okr,1.0,novověk,1.0,lok,1.0,pole,1.0
CTX197906435,mladohradištní sidliště,4.0,hloubení jam,4.0,zlomek podhrdlí,4.0,■třep dna,4.0,značkou sestávající,4.0,nz čj,4.0,regionální literatuře,4.0,prý uváděno,4.0,blízkosti hradiště,4.0,ledce,1.0
CTX197906448,rokycany kult,4.0,tvrz hamouz,4.0,nivy berounky,4.0,sekčni čáry,4.0,terénní průzkum,4.0,zbytky valů,4.0,obrazy zbirovské,4.0,obce zvíkovec,3.5,nález keramiky,3.5,zvíkovec,1.5
CTX197906487,dejvice kult,4.0,nálevkovité poháry,4.0,výšinné sídliště,4.0,os osbaba,4.0,křižovatky ul,4.0,náležícího většinou,4.0,salzmundské fázi,4.0,zčásti též,4.0,kamenné závěsky,4.0,část lebky,4.0
CTX197906646,těžiště zlata,4.0,střední d,4.0,sídlištní vrstva,4.0,přípravných pracech,4.0,uskutečnil výzkum,4.0,dvěma sondami,4.0,stranách vyvýšeniny,4.0,zjistili geologové,4.0,místního původu,4.0,zmíněnými sondami,4.0
CTX197906725,sondě viii/7,4.0,provedla nivelaci,4.0,zkoumaným objektem,4.0,orientovaná v-z,4.0,časovým možnostem,4.0,letos dále,4.0,odkryvu pokračováno,4.0,vybíráním kůlů,4.0,skrčený pohřeb,4.0,uložen přesně,4.0
CTX197906881,byly zachyceny,4.0,hrobové celky,4.0,možno strojem,4.0,čitelný podpis,4.0,výzkumu zprávaxl®^,3.5,výzkumu,1.5,kat,1.0,xxkní,1.0,poznámka,1.0,pište,1.0
CTX197907244,orlici druh,4.0,výzkumu zpráva,4.0,hradci králové,4.0,přispěl částkou,4.0,- kčs,4.0,řad studentů,4.0,doprovedl j,4.0,těchto arů,4.0,znovu odkryto,4.0,polovině června,4.0
CTX197907349,únětické skupině,4.0,výzkum j,4.0,práce má,4.0,intravitálních ztrút,4.0,femurech crista,4.0,tubcrculum adductorium,4.0,velmi štíhlé,4.0,fragmenty lebky,4.0,některé část,4.0,lebka silnostěnná,4.0
CTX197907407,pražské silniční,4.0,vodohospodářské stavby,4.0,hospodářská smlouva,4.0,alf čsav,4.0,severně laténského,4.0,eneolitického sídliště,4.0,zatím zkoumána,4.0,následujícími výsledky,4.0,poli směrem,4.0,laboratorně zpracován,4.0
CTX197907570A,o# m82nfk,4.0,jeä datuje,4.0,stole podařilo,4.0,natolik spatná,4.0,projsou nejen,4.0,odlišením mužských,4.0,ženských jedinců,4.0,výhrady pokusíme,4.0,podstatě shrnuty,4.0,popisné archy,4.0
CTX197907736,povrchovém průzkumu,4.0,provedl průzkum,4.0,okolí únětic,4.0,holého vrchu,4.0,středověkého původu,4.0,zpráva,1.0,zejména,1.0,patrně,1.0,vztah,1.0,praze,1.0
CTX197907797,manětín osada,4.0,plzen-sever druh,4.0,zpráva komisrenca,4.0,tudíž obeznámen,4.0,místními podmínkami,4.0,štěrkovým podložím,4.0,druhá tam,4.0,terciérního stáří,4.0,štěrkovým náplavem,4.0,červeným jílem,4.0
CTX197907833,aú čsav,4.0,1450/79 mm,4.0,5994/79 ad,4.0,výšinné sídliště,4.0,sousedních oikumen,4.0,západní čechy,4.0,střední povltaví,4.0,kamenná surovina,4.0,dosavadní poznatky,4.0,lo lovycházejí,4.0
CTX197907845B,kutná hora/,4.0,severní zahrada,4.0,centrála sv,4.0,centrále sv,4.0,železný hřebík,4.0,kutná hora,4.0,bronzové přezky,4.0,slovanský klášter,4.0,jižní přístavba,4.0,záušnice bronzové,4.0
CTX198001216,pana mllera,4.0,poslední době,4.0,linkovaném sešite,4.0,doplněny fotografiemi,4.0,následu následuxerokopii,4.0,/276/p0 /276/p0,4.0,ženini práce,4.0,zápisu vyplývá,4.0,archeologické nálezy,4.0,nelze odlišit,4.0
CTX198001409,/ 409/,4.0,místo leží,4.0,rozměry jam,4.0,hrobové objekty,4.0,zvířecí kost,4.0,parcele č,4.0,zemědělský nákupní,4.0,dále znzp,4.0,interiéru objektu,4.0,zástupcem znzp,4.0
CTX198001422,d n,4.0,e n,4.0,následujících řádcích,4.0,jednotlivých lokalit*,4.0,uvedeno většinou,4.0,starého bezděk,4.0,patří tudíž,4.0,žárový hrob-,4.0,větších nádob,4.0,jahož jeden-konec,4.0
CTX198001428,dvěma řárami,4.0,pozaněknoy ví,4.0,-60 mm,4.0,vený koflík,4.0,uchem ■,4.0,*55 mm,4.0,v-50 mm,4.0,v-72 mmmobr,4.0,mírně prohnutá,4.0,střepy hrnce,4.0
CTX198001756,okolí údlic,4.0,přečápel kat,4.0,kultura průzkumy,4.0,ověření situace,4.0,kostela sv,4.0,č j,4.0,219/80 most/,4.0,tentokrát vlakem,4.0,navštívil mnv,4.0,pomoci mnv,4.0
CTX198001853,kravíny jzd,4.0,fragmenty kachlů,4.0,pokliček ap,4.0,náleží středověku,4.0,om náched,4.0,místní kemunikaci,4.0,červený kostelec,4.0,132mm ad,4.0,zlemky keramiky,4.0,tvrdě vypálené,4.0
CTX198001859,pele sv,4.0,okraji esady,4.0,městě n,4.0,zm 14-11,4.0,om náched,4.0,osada,1.0,ckol,1.0,středověk,1.0,stol,1.0,pravěk,1.0
CTX198002086,byly dosaženy,4.0,/plán č,4.0,rovněž sterilní,4.0,krátkých úsecích,4.0,severní části,4.0,terénních řezech,4.0,zásadní tam,4.0,6/5 b,4.0,celkový charakter,4.0,stranách úvozu,4.0
CTX198002112,ovicích j,4.0,lcskýjah budú,4.0,cvicích obec,4.0,zlomky keramiky,4.0,objekty byly,4.0,zájemci *,4.0,možno provést,4.0,povrchové pozorování,4.0,dnešní osady,4.0,mírném svahu,4.0
CTX198002181,výzkum dr,4.0,neolitické sídliště,4.0,ba nalezišti,4.0,odpadkových jam,4.0,makultury vypíchané,4.0,letošním roce,4.0,okraji cihelny,4.0,třech místech,4.0,použití buldozeru,4.0,skrývce ornice,4.0
CTX198002198,osada býv,4.0,klášter sv,4.0,výzkumu zpráva,4.0,ministerstva kultury,4.0,sázavě komise,4.0,plánu práce,4.0,možno strojem,4.0,čitelný podpis,4.0,znivu odjela,3.33,abych jednala,3.33
CTX198002291,obec c•re,4.0,c e,4.0,loučnou okres,4.0,2191'ho c,4.0,neolit vol,4.0,stodolou č,4.0,druh nálezu,4.0,/strojopis /,4.0,záznamu j,4.0,trati c,4.0
CTX198002340,' obec,4.0,hradě křivoklátě,4.0,podává dr,4.0,tomáš durdík,4.0,nálezové okolnosti,4.0,popis nálezu,4.0,šedozelené břidlice,4.0,geoindustria praha,4.0,těžily vrstvy,4.0,spále čj,4.0
CTX198002396,ar- registrovány,4.0,zejména nálezy,4.0,použi váme,4.0,zázna- mu,4.0,rotundě 8/82,4.0,časopisu průboj,4.0,byly nalezeny,4.0,ro ro1870,4.0,vykopal čeledín,4.0,zepo celé,4.0
CTX198002531,šlo především,4.0,dojed dojedpostupu,4.0,děkanské zahradě,4.0,jeznovuzpřístupněním veřejnosti,4.0,čitelný podpis,4.0,severní zahradě,3.5,zúčastnil komise,3.0,severní,1.5,komise,1.5,zúčastnil,1.5
CTX198002748,uložení líuz,4.0,vodňany výstřižek,4.0,časopisu čís,4.0,jihočeská pravda,4.0,jiho- ce,4.0,náv níž,4.0,povrch země,4.0,dal dalmince,4.0,nalezli žáci,4.0,byzároveň zjištěno,4.0
CTX198002823,přípravných pracech,4.0,šlo jdnak,4.0,zúčastnila též,4.0,au praha,4.0,oploceném areálu,4.0,přístupových cestách,4.0,- j,4.0,loňský odkryv,4.0,sonda připravena,4.0,zpráva,1.0
CTX198002829,c e,4.0,prehistorické oddělení,4.0,nálezové okolnosti,4.0,muzeum šumavy,4.0,sušici převzalo,4.0,bývalého muzea,4.0,původně uložené,4.0,osady zbynice,4.0,zmíněný les,4.0,nachází východně,4.0
CTX198002959,hora druh,4.0,kultura středověk,4.0,zahájen výzkum,4.0,cílem výzkumu,4.0,prověření situace,4.0,uhlířské janovice,4.0,opevněného areálu,4.0,dvou sondách,4.0,minulém století,4.0,možno strojem,4.0
CTX198004154,kultura sídliště,4.0,hrob pozd,4.0,záchranný výzkum/,4.0,skrývce ornice,4.0,místech frčených,4.0,skládce materiálu,4.0,oválné ploše,4.0,možno strojem,4.0,čitelný podpis,4.0,expozitura plzeň,3.5
CTX198004599,kultura hrad,4.0,období —enven,4.0,odděleni zpráva,4.0,prováděn úklid,4.0,těchto úsecích,4.0,západní objekt,4.0,styku objektu,4.0,zkoumána později,4.0,severní objekt,4.0,objektu kuchyně,4.0
CTX198004779,csc a’ún,4.0,46577° poznámka,4.0,možno strojem,4.0,čitelný podpis,4.0,kat,1.0,druh,1.0,xogxekmx,1.0,práva,1.0,cílem,1.0,13 dělníky,1.0
CTX198004818,předpokládaná brána,4.0,cbě fotografie,4.0,pozůsta pozůstaakad,4.0,7rac,1.0,pcôpis,1.0,září 1959,1.0,místě,1.0,opevnění,1.0,podpis,1.0,smetiště,1.0
CTX198005273G,- č,4.0,31*866 tab,3.1,31*830 tab,3.1,31-659 tab,3.1,525 tab,1.1,548 tab,1.1,tab,1.1,0 tab,1.1,911 tab,1.1,910 tab,1.1
CTX198005273M,lentcek půdorys,4.0,fotoplánu půdorys,3.94,fotop1ánu tab,3.86,fotpplánu tab,3.86,* tab,3.86,lentcek tab,3.86,fotoplánu tab,3.79,fotoplánu,1.94,tab,1.86,neg,1.0
CTX198005414,týden přerušena,4.0,západní rameno,4.0,prováděna postupně,4.0,40- 70cm,4.0,očistování hrobů,4.0,situační zaměření,4.0,fotografickou dokumentaci,4.0,detailnímu očistování,4.0,vybírání přistoupíme,4.0,popelnicové hroby,4.0
CTX198005532,velemyšleveské pískovně,4.0,profilu pískovny,4.0,objekt 1/80,4.0,zásobní jámu,4.0,válcovitým profilem,4.0,šedočernou výplní,4.0,jedné třetiny,4.0,viz schéma,4.0,deníku str,4.0,týká plochy,4.0
CTX198005628,horních počernicích,4.0,vyzvednutí pozůstatků,4.0,možno strojem,4.0,čitelný podpis,4.0,kovárny druh,3.5,kovárny,1.5,období 22,1.0,ved,1.0,8*1980,1.0,hrnčík,1.0
CTX198005655,roz -d,4.0,prúněr okraje,4.0,56 sí'so,1.0,dna,1.0,,,,,,,,,,,,
CTX198005667,poiost hladkého,4.0,uvnitř stejné,4.0,2cm síla,4.0,uvnitř ‘,4.0,dcm síla,4.0,nádob,1.0,hnědé,1.0,kult,1.0,ladkého,1.0,tejné,1.0
CTX198006137,chomutov dr,4.0,bylanská l,4.0,antropologickém zpracování,4.0,rádius sin,4.0,rádius dex,4.0,ulna sin,4.0,ulna dex,4.0,femur sin,4.0,pelvis sin,4.0,nedokončený srůst,4.0
CTX198006357,sídliště ved,4.0,výzkumu zpráva,4.0,ubytování chlapců,4.0,budove expedice,4.0,počasí zlepšilo,4.0,zahájit práce,4.0,vyhloubení profilu,4.0,profilu b,4.0,červenohnědé půdy,4.0,delšího trvání,4.0
CTX198006376,poloze tanzbcden,4.0,6376/80 nebřeziny,4.0,obec plasy,4.0,_ -ppurdk,4.0,černošín,1.0,okr,1.0,tachov,1.0,výpis,1.0,plzeň-sever,1.0,došlo,1.0
CTX198006376C,nedt-e21 nmyrotecvloasq,4.0,služební cestě,4.0,josefem milerem,4.0,západních čechách,4.0,jde především,4.0,ně něx,4.0,kolik tvrzi,4.0,poloze tanzboden,4.0,hradě •volfštejně,4.0,zvláštní pozornost,4.0
CTX198006432,kultura čsav,4.0,vypracování situace,4.0,sídelní komplex,4.0,většinou vylámán,4.0,pískovcového podloží,4.0,větší šíře,4.0,oběma liniemi,4.0,zvýrazněna jílovitou,4.0,kamennou výplní,4.0,pravém úhlu,4.0
CTX198006477,západ druh,4.0,roz rozokr,4.0,vedený dr,4.0,středočeského muzea,4.0,aú dr,4.0,výzkum probíhá,4.0,místě určeném,4.0,dvě plochy,4.0,sondě ii,4.0,skrytá ornice,4.0
CTX198006514,' x*,4.0,/ %o,4.0,nález literatúra,4.0,prúdi č,4.0,vlastivědné čtení,4.0,okrese vysokomýtském,4.0,st r,4.0,/ strojopis/,4.0,uložení m,4.0,kamenný mlat,4.0
CTX198006789,6789/80 okr,4.0,slabě prohnuté,4.0,hnědočerné barvy,4.0,černavé barvy,4.0,okrové barvy,4.0,25/ otřep,4.0,27/ střípek,4.0,koncem pásu,4.0,hnědé barvy,4.0,zaobleného těla,4.0
CTX198006789E,vokolek/ t,4.0,l xxviii,4.0,l xxx,4.0,x c,4.0,c ///,4.0,c xii,4.0,c x,4.0,c xx,4.0,c xxv,4.0,c xxvii,4.0
CTX198006868,<00 m,4.0,f8 jinovýct,4.0,žárový nros,4.0,spáienou hiinou,4.0,měsíci iustopadu,4.0,vypracovana jizhl,4.0,* pourebsšvé,4.0,možno strojem,4.0,čitelný podpis,4.0,kat,1.0
CTX198007066,// /477,4.0,areálu pnp,4.0,dořešení situace,4.0,prostor východně,4.0,doby vzniku,4.0,době těsně,4.0,místech východně,4.0,cha chaže,4.0,druhý hrob,4.0,kamenné obložení,4.0
CTX198007229B,spodní část,4.0,různých odstínech,4.0,cihlovými skvrýnami,4.0,- těsně,4.0,prsto- vitých,4.0,objekt 22/73,4.0,242+ 243+244,4.0,f klusov,4.0,okrovým zabarvením,4.0,zbytek výzdoby,4.0
CTX198007262,jiří výzkum,4.0,drobné kosti,4.0,domestica mandibula,4.0,di afýza,4.0,zpráva,1.0,praha,1.0,hrad,1.0,durík,1.0,1980 materiál,1.0,peške,1.0
CTX198007301,prováděn výkop,4.0,obcí žilina,4.0,stejno stejnookrese,4.0,těchto pracích,4.0,výstavbu prováděly,4.0,areálu vesnice,4.0,terén porušen,4.0,obou objektů,4.0,potoku výskyta,4.0,obou předešlých,4.0
CTX198007365,ciyrech pripadeen,4.0,lároré _foby,4.0,/ zacnycené,4.0,ostatní plose/severně,4.0,možno strojem,4.0,čitelný podpis,4.0,st236639 76/7,4.0,kat,1.0,ved,1.0,období 1980,1.0
CTX198007381,posledního domu,4.0,místo sběru,4.0,plocha sběru,4.0,získaný materiál,4.0,vec 1,1.0,50 m,1.0,obr,1.0,naoráno,1.0,4 okraje,1.0,bílině 1,1.0
CTX198007392,severovýchodním úpatí,4.0,době zoráno,4.0,získaný materiál,4.0,kousky mazanice,4.0,• gabriel,4.0,nedaleko pevnosti,3.5,pevnosti,1.5,dne 3,1.0,svět,1.0,války,1.0
CTX198007456,ponrediště ved,4.0,měřičskou skupinou/norávek,4.0,možno strojem,4.0,čitelný podpis,4.0,kat,1.0,výzkumu,1.0,období 10,1.0,21 -2,1.0,tájek,1.0,černá,1.0
CTX198007464,opět realisována,4.0,hospodářské smlouvy,4.0,pracovíště praha,4.0,úhradu mezd,4.0,sedělníků poskytlo,4.0,fo fodokumentaci,4.0,vlastní náklady,4.0,konci srpna,4.0,ústavu teorie,4.0,letošní sezóně,4.0
CTX198009399,kláštera sv,4.0,jana křtitele,4.0,pracoviště praha,4.0,nestejné intenzitě,4.0,dokončena měřičská,4.0,minulém roce,4.0,prostoru prokázal,4.0,nelze spoléhat,4.0,loňském roce,4.0,situován hrob,4.0
CTX198100257,lokalit vráž,4.0,budou uloženy,4.0,soudružským pozdravem,4.0,miroslav richter,4.0,15^ l,4.0,knovízská /,4.0,144/80 úvod,4.0,plot/ om,4.0,srpnu r,4.0,jeskyni č,4.0
CTX198100343,50m severovýchodně,4.0,dom č,4.0,pískovcovém suku,4.0,pluhu širokér,4.0,obvodu suku,4.0,skalní suk,4.0,ovál oválpůdorysu,4.0,mou návštěvou,4.0,západní straně,4.0,skály sklep,4.0
CTX198100368,žárových pozůstatcích,4.0,výzkum m,4.0,žárové pozůstatky,4.0,vyplave no,4.0,kostní struktury,4.0,několik korunek,4.0,stoliček horní,4.0,dolní čelisti,4.0,nebyla prořezána,4.0,charakteristických znaků,4.0
CTX198100407,okolí literatur*,4.0,pražský knížat,4.0,ar xxvi,4.0,technický výkop,4.0,historie akce,4.0,vyzvání dr,4.0,kp cssr,4.0,technickém výkopu,4.0,odtěžená zemina,4.0,dozor proběhl,4.0
CTX198100667,111/81 zpráva,4.0,úkol viii-7-10/07,4.0,nečetných vsí,4.0,nepravidelným půdorysem,4.0,mosteckém regionu,4.0,slovanské nálezy,4.0,statkem p,4.0,starších občanů,4.0,podařilo zjistit,4.0,uvedený statek,4.0
CTX198100674,118/81 urptíest,4.0,úkol viii-7-10/07,4.0,hřbetu lemujícího,4.0,čtyřúhelníkové návsi,4.0,svahu sv,4.0,nyní svedený,4.0,strane vstupu,4.0,d avé,4.0,c hnutí,4.0,kulturní vrstvy,4.0
CTX198100927,výzkum p,4.0,infans ii,4.0,prostoru okolo,4.0,tenkostěnná mozkovna,4.0,indicie spíše,4.0,objekt d/3-4,4.0,písek výzkum,4.0,ž 364-6,4.0,drobná lopatka,4.0,artrotických změn,4.0
CTX198101102,jih druh,4.0,minulém roce,4.0,dvoupalácovém jádru,4.0,skalní podloží,4.0,nároží zdi,4.0,zasáhla snad,4.0,prostor nádvoří,4.0,hrubá narušení,4.0,staršího data,4.0,dvou ganerbenburgů,4.0
CTX198101191,194/8/ kat,4.0,kultura pohřebiště,4.0,knovízská lokalita,4.0,obory 1/,4.0,lokalita označena,4.0,obory ii,4.0,půda zmrzlá,4.0,mělko uložený,4.0,orbou porušen,4.0,zapuštěn hlouběji,4.0
CTX198101265,kultura středověk,4.0,zjištěna novověká,4.0,hloubí šachta,4.0,příložkovými pilíři,4.0,současné době,4.0,pravděpodobnosti názoru,4.0,auv/ dr,4.0,smetánka poznámka,4.0,možno strojem,4.0,čitelný podpis,4.0
CTX198101371,d l,4.0,123/80 úvod,4.0,skutečnosti provedlo,4.0,nozemku č,4.0,cíl výzkumu,4.0,cílem orůzkumu,4.0,' ituace,4.0,hodnocení nálezu,4.0,j okraji,4.0,ohraničena destrukcí,4.0
CTX198101646,prosím ',4.0,t žlaeloc,4.0,okres týž,4.0,tiba datování,4.0,objektu tiby,4.0,labora laborazpracování,4.0,velmi dobré,4.0,zahnědavé zbarvené,4.0,středně mohutným,4.0,svalovým reliéfem,4.0
CTX198101736,farní úřad,4.0,budově fary,4.0,preye provedli,4.0,druhým obloučkem,4.0,astragalem spojena,4.0,dříkem sloupku,4.0,nárožními drápky,4.0,profilována oblouny,4.0,zdivo patřilo,4.0,objasnit jenom,4.0
CTX198101812,roční zpráva,4.0,nálezech c,4.0,q zaměřil,4.0,dedq kreslil,4.0,j hnilííř<av,4.0,1/ fohled,4.0,bradební zdi,4.0,st epy,4.0,i- i-,4.0,kraenl dr,4.0
CTX198101995,kultura pravěk,4.0,středověk ved,4.0,277/81 most,4.0,sběr rovněž,4.0,prostoru j,4.0,zachyceno polykultur-,4.0,okraji osady,4.0,rače- tie,4.0,štítar- ské,4.0,středověké keramiky,4.0
CTX198102140,rovným dnem,4.0,dně značka,4.0,sochy p,4.0,—a%47,1.0,žleby,1.0,náměstí,1.0,marie,1.0,,,,,,
CTX198102153,utns hore,4.0,hubičkou neleziště,4.0,kutné hore,4.0,povrch drsný,4.0,kutná hora,4.0,rozevřené hrdlo,4.0,drsný povrch,4.0,962 karton,1.0,5 kanan,1.0,5 cm,1.0
CTX198102227,10-6- /427,4.0,roční zpráva,4.0,dr b-'^olq,4.0,hqmľkíwilé- tábor,4.0,žedá alinitá,4.0,cihlo vinou,4.0,hnědošedá multovitopopelovitá,4.0,apálený proplástek,4.0,rdi č,4.0,klenbou sklopa,4.0
CTX198102493,obec praha,4.0,kultura středověk,4.0,prostoru slévárny,4.0,postup staveb,4.0,takových fázích,4.0,nadále sterilní,4.0,měsíci červnu,4.0,čitelný podpis,4.0,možno strojem,3.5,valách čj,3.33
CTX198102709,oblastního archivu,4.0,navštívil benešov,4.0,dome čp,4.0,domě p,4.0,zdokumentovat nohy,4.0,třetí kostra,4.0,nějž vyčnívala,4.0,stratigrafických poměrů,4.0,mohly svědčit,4.0,zániku dominik,4.0
CTX198102710,<>/0/4 kat,4.0,během června,4.0,dokončena sondáž,4.0,nejprve považovaná,4.0,konstrukce dřevěné,4.0,sféry úvah,4.0,středisko pam,4.0,současnosti objednává,4.0,fázi výzkumu,4.0,prostoru sousedícím,4.0
CTX198103082,dede fhre,4.0,středověk ved,4.0,zahájení výzkumu,4.0,zaniklém benedikt,4.0,klášteře sv,4.0,letošní sezóně,4.0,rajské zahrady,4.0,plochu výzkumu,4.0,býv fary,4.0,richter poznámko,4.0
CTX198103116,kultura sídliště,4.0,úprava okolí,4.0,značnou část,4.0,vlastní práce,4.0,zahájením výzkumu,4.0,prostoru tzv,4.0,sidelního objektu,4.0,došlo zejména,4.0,znovu vytýčena,4.0,jednotlivých sektorů,4.0
CTX198103172,v/ druh,4.0,kultura šňůrové,4.0,bylanské pohřebiště,4.0,objekt ved,4.0,bylanském pohřebišti,4.0,kadaně okr,4.0,skryta ornice,4.0,pazourkovým nožíkem,4.0,kamenným závalem,4.0,úrovni skrývky,4.0
CTX198103551,bystřice-rýchory osada,4.0,trutnov druh,4.0,výzkumu koreferenta,4.0,geoind poznámka,4.0,možno strojem,4.0,čitelný podpis,4.0,g st,4.0,kat,1.0,obec,1.0,trať,1.0
